,Token_Score_Aged,Age,Date,Site,Author,Title,Post Text,Link,Tokens,Token_Map
727,0.5422122010048817,0.6820864780741542,2022-05-02,prosportsoutlook.com,Kystyn Lundy,Saints Updated Outlook: S Tyrann Mathieu Signed,"<p>The New Orleans Saints' updated Team Outlook after 29-year-old S Tyrann Mathieu was signed to a 3y/$33M deal to come back to NOLA</p>
<p>The post <a href=""https://prosportsoutlook.com/saints-updated-outlook-s-tyrann-mathieu-signed/"" rel=""nofollow"">Saints Updated Outlook: S Tyrann Mathieu Signed</a> appeared first on <a href=""https://prosportsoutlook.com"" rel=""nofollow"">Pro Sports Outlook</a>.</p>",https://prosportsoutlook.com/saints-updated-outlook-s-tyrann-mathieu-signed/,"['orleans', 'saints', 'updated', 'team', 'outlook', '29yearold', 'tyrann', 'mathieu', 'signed', '3y33m', 'deal', 'nola', 'saints', 'updated', 'outlook', 'tyrann', 'mathieu', 'signed', 'pro', 'outlooksaints', 'updated', 'outlook', 'tyrann', 'mathieu', 'signed']","[0.6451778854315348, 0.8807259415437555, 0.9999946810049797, 0.9999999991080927, 0.9998393499967494, 0.5412449984759775, 0.7392702137980323, 0.7392702137980323, 0.8807259415437555, 0.33216032528582157, 0.6451778854315348, 0.5412449984759775, 0.8807259415437555, 0.9999946810049797, 0.9998393499967494, 0.7392702137980323, 0.7392702137980323, 0.8807259415437555, 0.9973743713403849, 0.33216032528582157, 0.9999946810049797, 0.9998393499967494, 0.7392702137980323, 0.7392702137980323, 0.8807259415437555]"
1298,0.5395659072889656,0.681954756072829,2022-05-02,news.22bet.com,22bet_author,Liverpool v Tottenham Prediction: Premier League Match on 07.05.2022,"<p>We have arrived at round 35 of the English Premier League season, and there’s still plenty to play for throughout...</p>
<p>The post <a href=""https://news.22bet.com/news/liverpool-v-tottenham-prediction-07-05-22/"" rel=""nofollow"">Liverpool v Tottenham Prediction: Premier League Match on 07.05.2022</a> appeared first on <a href=""https://news.22bet.com"" rel=""nofollow"">22bet</a>.</p>",https://news.22bet.com/news/liverpool-v-tottenham-prediction-07-05-22/,"['arrived', 'round', '35', 'english', 'premier', 'league', 'season', 'plenty', 'play', 'liverpool', 'tottenham', 'prediction', 'premier', 'league', 'match', '07052022', '22betliverpool', 'tottenham', 'prediction', 'premier', 'league', 'match', '07052022']","[0.5412449984759775, 0.9569326971928843, 0.5412449984759775, 0.33216032528582157, 0.9941728004340376, 1.0, 0.9999999999955312, 0.33216032528582157, 0.818551915048048, 0.9878917308474899, 0.6451778854315348, 0.9999999785931918, 0.9941728004340376, 1.0, 0.9999999999993363, 0.5412449984759775, 0.33216032528582157, 0.6451778854315348, 0.9999999785931918, 0.9941728004340376, 1.0, 0.9999999999993363, 0.5412449984759775]"
323,0.5380771865777546,0.6821135481912457,2022-05-02,,Sportsnet Staff,How to watch Monday Night Raw on May 2 and SmackDown on May 6,"<p>Watch it all as it unfolds on Sportsnet — just, in a different place than you normally would.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['watch', 'unfolds', 'place', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcahow', 'watch', 'night', 'raw', '2', 'smackdown', '6']","[0.9569326971928843, 0.33216032528582157, 0.8807259415437555, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5412449984759775, 0.9569326971928843, 0.9569326971928843, 0.33216032528582157, 1.0, 0.33216032528582157, 0.33216032528582157]"
320,0.5354391915007412,0.6823295203937084,2022-05-02,,Sportsnet Video,Cheveldayoff discusses his new three-year extension with the Jets,"<p>Winnipeg Jets general manager Kevin Cheveldayoff discusses his new three-year contract extension, saying it was agreed upon &#8220;a while ago&#8221; and he believes there is still a lot of work to do with the team.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['winnipeg', 'jets', 'general', 'manager', 'kevin', 'cheveldayoff', 'discusses', 'threeyear', 'contract', 'extension', 'agreed', 'ago', 'believes', 'lot', 'work', 'team', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcacheveldayoff', 'discusses', 'threeyear', 'extension', 'jets']","[0.818551915048048, 0.9764229308428902, 0.818551915048048, 0.8807259415437555, 0.818551915048048, 0.818551915048048, 0.818551915048048, 0.5412449984759775, 0.6451778854315348, 0.5412449984759775, 0.33216032528582157, 0.5412449984759775, 0.5412449984759775, 0.7392702137980323, 0.7392702137980323, 0.9999999991080927, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7392702137980323, 0.818551915048048, 0.5412449984759775, 0.5412449984759775, 0.9764229308428902]"
1297,0.5354021768732806,0.6820115372789092,2022-05-02,news.22bet.com,22bet_author,Marseille vs Feyenoord Prediction: Conference League Match on 05.05.2022,"<p>The two sides that will be playing in the final of the inaugural Europa Conference League will be decided this...</p>
<p>The post <a href=""https://news.22bet.com/news/marseille-vs-feyenoord-prediction-05-05-22/"" rel=""nofollow"">Marseille vs Feyenoord Prediction: Conference League Match on 05.05.2022</a> appeared first on <a href=""https://news.22bet.com"" rel=""nofollow"">22bet</a>.</p>",https://news.22bet.com/news/marseille-vs-feyenoord-prediction-05-05-22/,"['sides', 'playing', 'final', 'inaugural', 'europa', 'conference', 'league', 'decided', 'marseille', 'feyenoord', 'prediction', 'conference', 'league', 'match', '05052022', '22betmarseille', 'feyenoord', 'prediction', 'conference', 'league', 'match', '05052022']","[0.33216032528582157, 0.8807259415437555, 0.8807259415437555, 0.33216032528582157, 0.818551915048048, 0.9941728004340376, 1.0, 0.818551915048048, 0.33216032528582157, 0.5412449984759775, 0.9999999785931918, 0.9941728004340376, 1.0, 0.9999999999993363, 0.7392702137980323, 0.33216032528582157, 0.5412449984759775, 0.9999999785931918, 0.9941728004340376, 1.0, 0.9999999999993363, 0.7392702137980323]"
272,0.5342885359237471,0.682164461026274,2022-05-02,,Sportsnet Staff,Sportsnet NHL Insiders 2022 Stanley Cup Playoffs Predictions,"<p>With the Stanley Cup Playoffs upon us, Sportsnet insiders and personalities shares their predictions, from first round winners to champion.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['stanley', 'cup', 'playoffs', 'insiders', 'personalities', 'shares', 'predictions', 'round', 'winners', 'champion', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcasportsnet', 'nhl', 'insiders', 'stanley', 'cup', 'playoffs', 'predictions']","[0.9973743713403849, 0.9999999954739897, 0.9999999954739897, 0.5412449984759775, 0.33216032528582157, 0.33216032528582157, 0.5412449984759775, 0.9569326971928843, 0.5412449984759775, 0.33216032528582157, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5412449984759775, 0.818551915048048, 0.5412449984759775, 0.9973743713403849, 0.9999999954739897, 0.9999999954739897, 0.5412449984759775]"
473,0.5324833294860707,0.6821298169629203,2022-05-02,purpleptsd.com,K. Joudry,Dreaded Saints Will Add Impact Defender,"<p>Click to read the full story <a href=""https://purpleptsd.com/dreaded-saints-vikings-add-impact-defender/"" rel=""nofollow"">Dreaded Saints Will Add Impact Defender</a></p>
<p>One of the Vikings' main rivals - the New Orleans Saints - will likely add an impact free agent to further strengthen their defense. </p>
<p>Read the full story <a href=""https://purpleptsd.com/dreaded-saints-vikings-add-impact-defender/"" rel=""nofollow"">Dreaded Saints Will Add Impact Defender</a> and check out <a href=""https://purpleptsd.com"" rel=""nofollow"">purplePTSD - Local Minnesota Vikings News</a> each day for all you Minnesota Vikings news/analysis!</p>",https://purpleptsd.com/dreaded-saints-vikings-add-impact-defender/,"['click', 'story', 'dreaded', 'saints', 'add', 'impact', 'defender', 'vikings', 'main', 'rivals', 'orleans', 'saints', 'add', 'impact', 'free', 'agent', 'strengthen', 'defense', 'story', 'dreaded', 'saints', 'add', 'impact', 'defender', 'check', 'purpleptsd', 'local', 'minnesota', 'vikings', 'news', 'day', 'minnesota', 'vikings', 'newsanalysisdreaded', 'saints', 'add', 'impact', 'defender']","[0.818551915048048, 0.9878917308474899, 0.5412449984759775, 0.8807259415437555, 0.7392702137980323, 0.8807259415437555, 0.6451778854315348, 0.9999946810049797, 0.7392702137980323, 0.5412449984759775, 0.6451778854315348, 0.8807259415437555, 0.7392702137980323, 0.8807259415437555, 0.6451778854315348, 0.5412449984759775, 0.33216032528582157, 0.6451778854315348, 0.9878917308474899, 0.5412449984759775, 0.8807259415437555, 0.7392702137980323, 0.8807259415437555, 0.6451778854315348, 0.818551915048048, 0.818551915048048, 0.818551915048048, 0.9973743713403849, 0.9999946810049797, 0.9998393499967494, 0.9764229308428902, 0.9973743713403849, 0.9999946810049797, 0.33216032528582157, 0.8807259415437555, 0.7392702137980323, 0.8807259415437555, 0.6451778854315348]"
319,0.5319510303741918,0.682311041993108,2022-05-02,,Sportsnet Video,Cheveldayoff announces Jets will conduct formal head coaching search,"<p>Winnipeg Jets general manager Kevin Cheveldayoff announces the team will conduct a full-scale search for their now vacant head coaching position, saying former interim coach Dave Lowry is more than welcome to apply for the job.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['winnipeg', 'jets', 'general', 'manager', 'kevin', 'cheveldayoff', 'announces', 'team', 'conduct', 'fullscale', 'search', 'vacant', 'head', 'coaching', 'position', 'interim', 'coach', 'dave', 'lowry', 'apply', 'job', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcacheveldayoff', 'announces', 'jets', 'conduct', 'formal', 'head', 'coaching', 'search']","[0.818551915048048, 0.9764229308428902, 0.818551915048048, 0.8807259415437555, 0.818551915048048, 0.818551915048048, 0.6451778854315348, 0.9999999991080927, 0.7392702137980323, 0.33216032528582157, 0.6451778854315348, 0.33216032528582157, 0.9999822537126393, 0.9878917308474899, 0.6451778854315348, 0.33216032528582157, 0.9999985125490535, 0.33216032528582157, 0.7392702137980323, 0.5412449984759775, 0.818551915048048, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7392702137980323, 0.6451778854315348, 0.9764229308428902, 0.7392702137980323, 0.33216032528582157, 0.9999822537126393, 0.9878917308474899, 0.6451778854315348]"
284,0.5311661857275342,0.6821460271319372,2022-05-02,,Sportsnet Staff,Sportsnet Celebrates Asian Heritage Month,"<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcasportsnet', 'celebrates', 'asian', 'heritage', 'month']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5412449984759775, 0.33216032528582157, 0.5412449984759775, 0.33216032528582157, 0.818551915048048]"
1300,0.5300644601939221,0.6819441376581457,2022-05-02,news.22bet.com,22bet_author,Real Madrid v Man City Prediction: Champions League Match on 04.05.2022,"<p>UEFA Champions League action dominates the thinking of football fans in midweek, with the semi-finals of the continent’s most famous...</p>
<p>The post <a href=""https://news.22bet.com/news/real-madrid-v-man-city-prediction-04-05-22/"" rel=""nofollow"">Real Madrid v Man City Prediction: Champions League Match on 04.05.2022</a> appeared first on <a href=""https://news.22bet.com"" rel=""nofollow"">22bet</a>.</p>",https://news.22bet.com/news/real-madrid-v-man-city-prediction-04-05-22/,"['uefa', 'champions', 'league', 'action', 'dominates', 'thinking', 'football', 'fans', 'midweek', 'semifinals', 'continents', 'famous', 'real', 'madrid', 'man', 'city', 'prediction', 'champions', 'league', 'match', '04052022', '22betreal', 'madrid', 'man', 'city', 'prediction', 'champions', 'league', 'match', '04052022']","[0.9569326971928843, 0.9999822537126393, 1.0, 0.5412449984759775, 0.5412449984759775, 0.33216032528582157, 0.9999447404214028, 0.9569326971928843, 0.5412449984759775, 0.5412449984759775, 0.33216032528582157, 0.5412449984759775, 0.7392702137980323, 0.6451778854315348, 0.818551915048048, 0.9764229308428902, 0.9999999785931918, 0.9999822537126393, 1.0, 0.9999999999993363, 0.5412449984759775, 0.33216032528582157, 0.6451778854315348, 0.818551915048048, 0.9764229308428902, 0.9999999785931918, 0.9999822537126393, 1.0, 0.9999999999993363, 0.5412449984759775]"
472,0.5236046996393378,0.6821910038608251,2022-05-02,purpleptsd.com,K. Joudry,"Vikings’ UDFA Class Includes Competition for Jordan Berry, Garrett Bradbury","<p>Click to read the full story <a href=""https://purpleptsd.com/vikings-udfa-class-includes-competition-for-jordan-berry-garrett-bradbury/"" rel=""nofollow"">Vikings&#8217; UDFA Class Includes Competition for Jordan Berry, Garrett Bradbury</a></p>
<p>The Minnesota Vikings announced that they&#8217;ve brought in nine undrafted free agents. The UDFA class will increase the roster competition</p>
<p>Read the full story <a href=""https://purpleptsd.com/vikings-udfa-class-includes-competition-for-jordan-berry-garrett-bradbury/"" rel=""nofollow"">Vikings&#8217; UDFA Class Includes Competition for Jordan Berry, Garrett Bradbury</a> and check out <a href=""https://purpleptsd.com"" rel=""nofollow"">purplePTSD - Local Minnesota Vikings News</a> each day for all you Minnesota Vikings news/analysis!</p>",https://purpleptsd.com/vikings-udfa-class-includes-competition-for-jordan-berry-garrett-bradbury/,"['click', 'story', 'vikings', 'udfa', 'class', 'includes', 'competition', 'jordan', 'berry', 'garrett', 'bradbury', 'minnesota', 'vikings', 'announced', 'brought', 'undrafted', 'free', 'agents', 'udfa', 'class', 'increase', 'roster', 'competition', 'story', 'vikings', 'udfa', 'class', 'includes', 'competition', 'jordan', 'berry', 'garrett', 'bradbury', 'check', 'purpleptsd', 'local', 'minnesota', 'vikings', 'news', 'day', 'minnesota', 'vikings', 'newsanalysisvikings', 'udfa', 'class', 'includes', 'competition', 'jordan', 'berry', 'garrett', 'bradbury']","[0.818551915048048, 0.9878917308474899, 0.9999946810049797, 0.7392702137980323, 0.9764229308428902, 0.7392702137980323, 0.7392702137980323, 0.7392702137980323, 0.6451778854315348, 0.6451778854315348, 0.6451778854315348, 0.9973743713403849, 0.9999946810049797, 0.7392702137980323, 0.33216032528582157, 0.33216032528582157, 0.6451778854315348, 0.33216032528582157, 0.7392702137980323, 0.9764229308428902, 0.33216032528582157, 0.818551915048048, 0.7392702137980323, 0.9878917308474899, 0.9999946810049797, 0.7392702137980323, 0.9764229308428902, 0.7392702137980323, 0.7392702137980323, 0.7392702137980323, 0.6451778854315348, 0.6451778854315348, 0.6451778854315348, 0.818551915048048, 0.818551915048048, 0.818551915048048, 0.9973743713403849, 0.9999946810049797, 0.9998393499967494, 0.9764229308428902, 0.9973743713403849, 0.9999946810049797, 0.33216032528582157, 0.7392702137980323, 0.9764229308428902, 0.7392702137980323, 0.7392702137980323, 0.7392702137980323, 0.6451778854315348, 0.6451778854315348, 0.6451778854315348]"
1293,0.5228049012142468,0.6820340348593369,2022-05-02,news.22bet.com,22bet_author,Lille vs Monaco Prediction: Ligue 1 Match on 06.05.2022,"<p>There is a massive fixture in Ligue 1 on Friday evening, as Monaco look to move into the Champions League...</p>
<p>The post <a href=""https://news.22bet.com/news/lille-vs-monaco-prediction-06-05-22/"" rel=""nofollow"">Lille vs Monaco Prediction: Ligue 1 Match on 06.05.2022</a> appeared first on <a href=""https://news.22bet.com"" rel=""nofollow"">22bet</a>.</p>",https://news.22bet.com/news/lille-vs-monaco-prediction-06-05-22/,"['massive', 'fixture', 'ligue', '1', 'evening', 'monaco', 'champions', 'league', 'lille', 'monaco', 'prediction', 'ligue', '1', 'match', '06052022', '22betlille', 'monaco', 'prediction', 'ligue', '1', 'match', '06052022']","[0.5412449984759775, 0.5412449984759775, 0.6451778854315348, 0.9999822537126393, 0.33216032528582157, 0.6451778854315348, 0.9999822537126393, 1.0, 0.33216032528582157, 0.6451778854315348, 0.9999999785931918, 0.6451778854315348, 0.9999822537126393, 0.9999999999993363, 0.9569326971928843, 0.33216032528582157, 0.6451778854315348, 0.9999999785931918, 0.6451778854315348, 0.9999822537126393, 0.9999999999993363, 0.9569326971928843]"
275,0.5225107991792683,0.6820861575703616,2022-05-02,,Luke Fox,Doomed or due: Can the Maple Leafs finally make good in the playoffs?,"<p>After turning in the best regular season in franchise history, the Toronto Maple Leafs are either doomed or due as they enter the playoffs.</p>
<p>The post <a href=""https://www.sportsnet.ca/feed/"" rel=""nofollow"">What Sheldon Keefe and the Leafs expect going into Game 2</a> appeared first on <a href=""https://www.sportsnet.ca"" rel=""nofollow"">Sportsnet.ca</a>.</p>",,"['turning', 'regular', 'season', 'franchise', 'history', 'toronto', 'maple', 'leafs', 'doomed', 'enter', 'playoffs', 'sheldon', 'keefe', 'leafs', 'expect', 'game', '2', 'sportsnetcadoomed', 'maple', 'leafs', 'finally', 'good', 'playoffs']","[0.33216032528582157, 0.33216032528582157, 0.9999999999955312, 0.6451778854315348, 0.818551915048048, 0.818551915048048, 0.5412449984759775, 1.0, 0.33216032528582157, 0.7392702137980323, 0.9999999954739897, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.33216032528582157, 0.5412449984759775, 1.0, 0.5412449984759775, 0.6451778854315348, 0.9999999954739897]"
